,game_id,event_type,killer,deaths,assists,x,y,timestamp
663,48298,CHAMPION_KILL,530e8532-97dd-5619-97cf-ef007864c01e,1a92b5ad-1ca9-5fa5-b6de-24842904ee62,"['d62acbf0-3789-5644-ad7d-d0bd5de96b0c', 'dc20fd1d-f1e3-5dcd-8f6d-3865740692e7', '510a8fa0-ded5-52d3-9787-1a6edcbfe7b6']",10151,10123,18.112816666666667
664,48298,CHAMPION_KILL,87e5e5e8-28a7-58fc-b9d9-27249acfb6c0,dc20fd1d-f1e3-5dcd-8f6d-3865740692e7,['1a92b5ad-1ca9-5fa5-b6de-24842904ee62'],6581,12467,19.981066666666667
665,48298,CHAMPION_KILL,87e5e5e8-28a7-58fc-b9d9-27249acfb6c0,510a8fa0-ded5-52d3-9787-1a6edcbfe7b6,"['65d35d1c-430d-523f-a74a-cf6eef5d2a2d', '935c9ada-0c59-5404-9a21-1f0130337e45', '12c87bd0-e04f-593e-b524-da6d444e31fc', '1a92b5ad-1ca9-5fa5-b6de-24842904ee62']",7490,9898,20.187483333333333
666,48298,CHAMPION_KILL,65d35d1c-430d-523f-a74a-cf6eef5d2a2d,530e8532-97dd-5619-97cf-ef007864c01e,['1a92b5ad-1ca9-5fa5-b6de-24842904ee62'],4262,7331,20.30315
667,48298,CHAMPION_KILL,12c87bd0-e04f-593e-b524-da6d444e31fc,26e416f6-c017-5ef4-af1d-349a4d2f2809,"['65d35d1c-430d-523f-a74a-cf6eef5d2a2d', '935c9ada-0c59-5404-9a21-1f0130337e45', '1a92b5ad-1ca9-5fa5-b6de-24842904ee62']",5110,7858,20.318833333333334
668,48298,CHAMPION_KILL,d62acbf0-3789-5644-ad7d-d0bd5de96b0c,65d35d1c-430d-523f-a74a-cf6eef5d2a2d,"['26e416f6-c017-5ef4-af1d-349a4d2f2809', '530e8532-97dd-5619-97cf-ef007864c01e', '510a8fa0-ded5-52d3-9787-1a6edcbfe7b6']",4338,7098,20.3344
669,48298,CHAMPION_KILL,dc20fd1d-f1e3-5dcd-8f6d-3865740692e7,1a92b5ad-1ca9-5fa5-b6de-24842904ee62,"['26e416f6-c017-5ef4-af1d-349a4d2f2809', '530e8532-97dd-5619-97cf-ef007864c01e', '510a8fa0-ded5-52d3-9787-1a6edcbfe7b6']",7017,10025,21.51745
670,48298,CHAMPION_KILL,26e416f6-c017-5ef4-af1d-349a4d2f2809,65d35d1c-430d-523f-a74a-cf6eef5d2a2d,"['d62acbf0-3789-5644-ad7d-d0bd5de96b0c', 'dc20fd1d-f1e3-5dcd-8f6d-3865740692e7']",11350,11076,27.210316666666667
671,48298,CHAMPION_KILL,d62acbf0-3789-5644-ad7d-d0bd5de96b0c,935c9ada-0c59-5404-9a21-1f0130337e45,"['dc20fd1d-f1e3-5dcd-8f6d-3865740692e7', '530e8532-97dd-5619-97cf-ef007864c01e']",13876,11553,27.670266666666667
672,48298,CHAMPION_KILL,530e8532-97dd-5619-97cf-ef007864c01e,87e5e5e8-28a7-58fc-b9d9-27249acfb6c0,"['d62acbf0-3789-5644-ad7d-d0bd5de96b0c', '26e416f6-c017-5ef4-af1d-349a4d2f2809', '510a8fa0-ded5-52d3-9787-1a6edcbfe7b6']",13598,11534,27.770233333333334
